time,open,high,low,close,volume,EMA20,EMA50,RSI14,MACD,MACD_signal,MACD_hist,ADX,ATR,BB_upper,BB_middle,BB_lower,target
1783000800000,61939.04,62200.0,61394.49,61696.61,1834.43153,60769.79058499968,60149.27092309929,72.83982095302845,531.2788879676591,431.2119943898147,100.06689357784438,40.19186466354852,507.1007142857135,61957.365083251694,60705.18999999999,59453.01491674828,0
1783004400000,61696.61,61850.86,61427.39,61612.93,955.089,60850.08957690447,60206.66931827187,68.39843800012802,532.2257180473316,451.4147391213181,80.81097892601349,40.90019713292137,493.83499999999964,62056.661265375165,60784.403000000006,59512.144734624846,1
1783008000000,61612.93,61790.13,61108.99,61682.34,1526.68052,60929.35152196119,60264.53875677101,66.89130458111106,532.4392661946767,467.6196445359899,64.81962165868686,39.82469638411121,508.2335714285712,62155.13444186367,60862.219999999994,59569.305558136315,0
1783011600000,61682.34,61962.43,61619.69,61667.39,742.84693,60999.64090082203,60319.55253101529,59.80505417485912,525.346299458899,479.1649755205717,46.181323938327296,38.307794602840225,474.0178571428566,62246.44249633691,60904.79,59563.13750366309,1
1783015200000,61667.4,61900.29,61664.39,61761.36,457.24217,61072.185576934215,60376.09400038724,66.60219411355351,521.2984617091133,487.5916727582801,33.70678895083324,37.286934954535084,467.2964285714282,62346.93243558892,60968.9575,59590.982564411075,0
1783018800000,61761.36,61763.81,61424.0,61479.6,567.93379,61110.98695055953,60419.36874547009,66.64038500921558,489.7097744497805,488.0152930965802,1.6944813532003309,37.442282239886744,463.73357142857066,62362.123679775796,61041.7375,59721.35132022421,1
1783022400000,61479.59,61596.0,61342.0,61584.78,435.70751,61156.11009812529,60465.07114760852,73.36946638378282,467.7704921303666,483.9663329033375,-16.195840772970882,38.62385991895934,453.8235714285708,62326.86996936421,61132.89,59938.91003063579,1
1783026000000,61584.77,61653.43,61516.0,61592.26,335.09994,61197.648184018115,60509.27463201603,76.82883727505761,445.8475730239297,476.34258092745597,-30.495007903526243,40.59614167063318,448.50214285714225,62324.465395544765,61203.70700000001,60082.948604455254,0
1783029600000,61592.26,61596.62,61406.28,61465.26,313.41399,61223.135023635434,60546.76425428991,69.43141003950416,413.4595586468131,463.7659764713274,-50.30641782451431,41.595301185961794,431.9157142857143,62319.19886104819,61255.815,60192.43113895181,1
1783033200000,61465.26,61606.0,61350.02,61560.0,263.74127,61255.21740233682,60586.4989894158,60.023245398903846,390.93015070294496,449.1988113176509,-58.26866061470594,39.475312275677496,374.3885714285716,62348.3297233982,61280.915,60213.5002766018,0
1783036800000,61560.0,61578.0,61248.86,61308.75,803.35853,61260.31574497141,60614.82255845831,51.1007664089175,348.78112566769414,429.11527418765957,-80.33414851996542,36.72450681525159,376.5464285714287,62348.840170679134,61306.9535,60265.06682932087,1
1783040400000,61308.75,61733.11,61286.0,61588.0,365.29608,61291.52376925985,60652.98637969524,55.15180567440064,334.06002484898636,410.1042243199249,-76.04419947093857,34.954111091668054,389.7385714285717,62337.98318244303,61361.1265,60384.26981755697,0
1783044000000,61588.0,61664.62,61294.0,61440.01,718.15053,61305.66531504463,60683.850051079746,47.66533066132272,306.91397691582824,389.46617483910563,-82.55219792327739,33.047645094521236,382.870714285715,62251.558216251426,61419.4265,60587.29478374858,0
1783047600000,61440.01,61575.15,61324.0,61434.0,592.37701,61317.88766599276,60713.267696135445,36.01074732701787,281.66868036516826,367.9066759443182,-86.23799557914992,31.795716009322337,361.73857142857224,62063.17572517102,61483.627,60904.07827482898,1
1783051200000,61434.0,61524.01,61332.76,61448.0,597.68744,61330.279316850596,60742.080727659544,42.115978613153004,259.79651149652636,346.28464305475984,-86.48813155823348,30.235237697200684,317.86285714285776,61888.43353652073,61530.427500000005,61172.42146347928,1
1783054800000,61448.0,61808.0,61430.0,61700.49,669.42027,61365.53747715054,60779.66540500623,52.50819258885802,259.8412052718486,328.99595549817764,-69.15475022632904,27.125652012153047,314.6150000000006,61882.10979123807,61556.252,61230.39420876193,1
1783058400000,61700.49,61850.0,61612.0,61710.01,821.5655,61398.34438408858,60816.14950677069,50.820780854181784,257.67449862549256,314.73166412364066,-57.057165498148095,24.81809931395626,282.9621428571435,61880.301494361505,61578.56850000001,61276.83550563851,1
1783062000000,61710.01,61864.99,61659.32,61750.47,1075.23435,61431.88015703253,60852.78952611302,52.4276781018059,256.2680532629529,303.0389419515031,-46.7708886885502,22.54853353889447,273.1714285714292,61890.426492198596,61598.1915,61305.956507801406,0
1783065600000,61750.47,61896.99,61554.07,61584.0,341.60269,61446.36776112467,60881.46444665761,45.0280331912985,238.9660456055426,290.224362682311,-51.25831707676838,20.667095433233808,280.8157142857147,61891.423607058525,61600.265,61309.106392941474,1
1783069200000,61583.99,61783.89,61510.01,61718.68,336.50784,61472.302260065175,60914.29642914162,57.30452423435097,233.43078552516818,278.86564725088243,-45.434861725714256,18.863750616955404,276.1064285714289,61840.34942147073,61589.246999999996,61338.14457852926,1
1783072800000,61718.69,62038.0,61663.98,61916.46,481.39402,61514.60299720182,60953.59696133215,59.591005829554916,242.21118534225388,271.53475486915676,-29.323569526902872,18.413789295479653,284.67928571428587,61887.74194165563,61600.2395,61312.73705834438,1
1783076400000,61916.46,62103.1,61840.0,62024.02,549.87382,61563.11890223022,60995.57433539756,61.80188060354241,254.91045944006328,268.2098957833381,-13.299436343274806,17.37950037384341,293.6557142857143,61965.25482056188,61620.793999999994,61276.33317943811,0
1783080000000,62024.01,62174.47,61871.66,61983.99,627.72129,61603.20186392258,61034.33573400942,64.88695522405186,258.76179430939374,266.3202754885492,-7.5584811791554785,18.191211757933814,301.6892857142853,62016.23000827198,61635.8765,61255.522991728016,1
1783083600000,61984.0,62282.0,61944.0,62116.01,790.28341,61652.04073402519,61076.75433267572,65.62255901905584,269.36187952828186,266.92859629649575,2.433283231786106,21.9234922578764,307.5478571428565,62095.19815002593,61658.307499999995,61221.41684997406,1
1783087200000,62116.0,62280.0,61700.0,62167.48,768.79968,61701.130187927556,61119.52788825707,77.17964462281533,278.7030074971699,269.2834785366306,9.41952896053931,24.872130610736615,325.46642857142797,62170.02157025065,61678.6135,61187.20542974935,0
1783090800000,62167.47,62400.0,61820.0,61922.72,627.67216,61722.23397955351,61151.025618129344,60.83068002381508,263.3204381565956,268.0908704606236,-4.770432304027963,27.35695914291174,334.9585714285708,62194.34993723506,61700.769499999995,61207.189062764926,1
1783094400000,61922.71,62125.99,61911.65,62104.81,308.0973,61758.6697910246,61188.42892722231,71.04676637076228,262.7934628822695,267.03138894495277,-4.237926062683243,30.30112938706603,323.7957142857132,62248.605099385204,61726.77099999999,61204.93690061478,1
1783098000000,62104.81,62292.51,62068.78,62194.0,345.47791,61800.129810927014,61227.86308693908,72.85686788730355,266.50066501341644,266.9252441586455,-0.4245791452290746,31.632433879120097,321.8371428571419,62314.21673499845,61756.85799999999,61199.499265001534,1
